Season,TeamID,Name,Years_D1,GP,PTS,PTSDiff,Pct,FG,%FG,FG3,%FG3,FT,%FT,OR,DR,DR/OR,AST,TO,AST/TO,STL,STL/TO,BLK,PF,HomePTS,AwayPTS,NeutralPTS,HomeDiff,AwayDiff,NeutralDiff,HomePct,AwayPct,NeutralPct,HomeFG,AwayFG,NeutralFG,Home%FG,Away%FG,Neutral%FG,HomeFG3,AwayFG3,NeutralFG3,Home%FG3,Away%FG3,Neutral%FG3,HomeFT,AwayFT,NeutralFT,Home%FT,Away%FT,Neutral%FT,HomeOR,AwayOR,NeutralOR,HomeDR,AwayDR,NeutralDR,HomeDR/OR,AwayDR/OR,NeutralDR/OR,HomeAst,AwayAst,NeutralAst,HomeTO,AwayTO,NeutralTO,HomeSTL,AwaySTL,NeutralSTL,HomeSTL/TO,AwaySTL/TO,NeutralSTL/TO,HomeBlk,AwayBlk,NeutralBlk,HomePF,AwayPF,NeutralPF,rank
2006,1280,Mississippi St,37.0,30,68.1,-0.5,50.0,44.47,36.61,31.39,8.17,63.33,18.6,13.4,25.53,1.91,11.0,17.33,0.63,6.2,0.36,4.53,17.63,58.89,91.67,74.8,0.8,-1.63,0.33,57.89,16.67,60.0,45.23,37.09,50.75,23.89,6.12,6.61,33.05,25.23,32.84,5.73,1.37,1.08,64.43,55.4,69.49,10.82,3.77,4.01,7.47,3.97,1.97,14.87,6.53,4.13,1.99,1.65,2.1,9.0,17.33,11.0,14.53,26.33,17.2,6.05,6.33,6.6,0.42,0.24,0.38,4.47,5.83,3.2,13.95,28.0,19.2,104
2008,1154,Citadel,37.0,26,59.85,-15.85,7.69,39.68,36.31,38.07,15.68,67.66,11.7,8.19,19.27,2.35,11.42,12.65,0.9,5.54,0.44,1.15,16.35,52.43,72.9,46.5,-8.85,-5.46,-1.54,14.29,0.0,0.0,40.52,39.04,36.73,19.92,14.07,2.31,38.67,36.4,44.83,9.0,5.85,0.84,68.15,66.67,72.73,5.91,5.27,0.51,3.69,3.92,0.58,9.12,9.08,1.08,2.47,2.31,1.87,10.86,13.1,7.0,10.71,15.8,10.5,4.29,7.0,7.0,0.4,0.44,0.67,1.21,1.2,0.5,14.29,20.3,11.0,329
2009,1249,Lamar,37.0,26,68.81,-4.19,42.31,42.02,33.99,29.9,6.99,72.37,25.04,11.38,24.35,2.14,12.85,13.77,0.93,5.96,0.43,4.38,19.35,52.21,91.6,71.0,-3.88,-0.58,0.27,35.71,50.0,50.0,42.17,41.73,42.45,18.22,13.25,2.52,32.14,27.63,26.19,4.02,2.35,0.61,74.79,69.05,83.67,9.78,12.97,2.29,3.88,6.5,1.0,10.08,12.5,1.77,2.59,1.92,1.77,12.29,14.0,11.0,10.29,18.5,14.5,6.21,5.5,6.5,0.6,0.3,0.45,4.21,4.4,5.5,13.21,28.1,18.5,217
2009,1265,Marist,37.0,33,63.97,-5.39,30.3,40.47,35.01,36.02,11.42,63.33,18.57,9.64,25.7,2.67,10.76,15.55,0.69,5.7,0.37,2.67,20.39,45.9,110.88,61.2,-2.24,-2.58,-0.58,35.0,12.5,40.0,40.78,41.1,38.36,21.17,8.53,5.31,38.46,31.61,33.33,7.34,2.32,1.75,62.18,66.23,59.21,9.19,7.25,2.13,3.82,4.18,1.64,11.36,10.64,3.7,2.98,2.54,2.26,7.6,19.88,8.8,11.7,25.63,14.8,5.7,4.63,7.4,0.49,0.18,0.5,1.85,3.88,4.0,13.3,37.38,21.6,258
2009,1363,San Jose St,37.0,28,66.54,-2.82,39.29,44.37,36.77,29.7,5.85,67.61,20.61,12.29,22.57,1.84,12.18,14.54,0.84,5.57,0.38,2.82,16.36,55.75,80.92,,-2.68,-0.14,0.0,37.5,41.67,,45.06,43.43,,21.52,15.24,0.0,28.97,30.72,,3.33,2.52,0.0,65.64,69.26,,9.13,11.49,0.0,5.32,6.96,0.0,10.36,12.21,0.0,1.95,1.75,,11.63,12.92,,10.25,20.25,,5.25,6.0,,0.51,0.3,,2.13,3.75,,12.0,22.17,,199
2009,1370,Seattle,13.0,21,67.95,2.52,61.9,45.35,37.91,34.2,7.36,70.18,16.82,11.62,19.29,1.66,13.38,11.9,1.12,9.9,0.83,2.52,17.48,30.4,123.0,65.5,-0.33,3.38,-0.52,40.0,100.0,50.0,45.1,46.65,43.66,18.71,12.68,6.52,32.87,36.73,33.33,3.29,2.52,1.54,71.7,70.14,69.23,2.66,10.37,3.78,1.67,7.67,2.29,4.1,12.1,3.1,2.46,1.58,1.35,6.7,23.29,12.75,3.9,22.86,12.8,10.5,8.86,10.3,2.69,0.39,0.8,1.1,5.14,1.5,5.6,35.43,15.75,185
2009,1440,VMI,37.0,28,90.18,4.21,71.43,42.8,33.19,34.84,14.69,74.11,18.93,11.71,20.75,1.77,16.86,13.36,1.26,13.14,0.98,2.82,18.79,76.79,105.54,78.0,0.96,2.54,0.71,64.29,76.92,100.0,41.14,44.59,42.62,16.0,16.16,1.03,31.9,38.28,34.48,7.05,7.25,0.4,75.46,74.2,59.26,8.16,10.14,0.63,5.39,5.89,0.43,8.54,11.25,0.96,1.58,1.91,2.25,14.64,19.38,15.0,10.14,17.08,10.0,13.79,12.69,10.0,1.36,0.74,1.0,2.79,2.77,4.0,14.71,23.31,17.0,138
2010,1218,Hawaii,37.0,29,68.07,-5.24,31.03,43.24,34.65,31.96,7.45,65.67,23.25,13.31,22.34,1.68,13.83,14.48,0.95,4.45,0.31,1.97,18.28,78.33,51.27,,-1.21,-4.03,0.0,50.0,0.0,,44.52,41.06,,22.44,12.21,0.0,32.64,30.81,,4.76,2.68,0.0,68.79,56.67,,18.09,5.17,0.0,9.52,3.79,0.0,15.69,6.66,0.0,1.65,1.75,,15.5,11.09,,16.17,11.73,,4.61,4.18,,0.29,0.36,,2.28,1.45,,20.44,14.73,,237
2012,1454,WI Milwaukee,31.0,32,63.72,1.91,59.38,41.97,34.33,34.69,12.11,60.68,19.23,10.84,23.63,2.18,12.56,13.81,0.91,6.06,0.44,2.63,16.97,47.81,98.6,49.0,1.69,0.91,-0.69,57.14,70.0,0.0,41.37,44.2,31.91,22.56,11.03,0.74,31.78,41.94,26.09,7.36,4.46,0.29,59.43,62.09,59.09,9.27,9.32,0.64,5.47,5.19,0.19,12.03,11.0,0.59,2.2,2.12,3.17,10.57,17.3,7.0,9.19,23.5,14.0,6.52,5.0,7.0,0.71,0.21,0.5,2.43,3.2,1.0,11.33,28.7,18.0,137
2013,1143,California,37.0,31,67.55,3.16,64.52,44.6,37.49,30.41,5.97,72.55,19.05,10.97,26.23,2.39,14.06,12.55,1.12,5.77,0.46,4.74,16.32,68.88,64.0,72.0,2.68,-0.29,0.77,68.75,54.55,75.0,44.06,45.08,45.66,19.82,12.89,4.78,30.83,30.25,28.85,3.53,1.72,0.72,70.88,71.26,80.22,9.65,5.92,3.49,6.1,3.42,1.45,13.74,8.74,3.74,2.25,2.56,2.58,15.19,12.91,12.75,12.25,12.73,13.3,6.44,5.55,3.8,0.53,0.44,0.28,5.56,4.0,3.5,14.81,18.0,17.75,53
2013,1275,Miami OH,37.0,30,62.33,-6.37,26.67,42.82,35.4,32.42,8.88,68.22,20.32,8.97,20.2,2.25,12.0,14.33,0.84,8.27,0.58,2.4,18.03,47.18,85.08,47.0,-4.47,-1.53,-0.37,23.53,33.33,0.0,43.27,42.67,35.0,20.64,14.01,0.75,33.22,30.96,35.0,5.24,3.26,0.37,70.18,66.88,66.67,8.56,11.12,0.64,3.83,4.93,0.2,7.63,11.97,0.6,1.99,2.43,3.0,9.18,15.83,14.0,10.0,20.0,20.0,8.18,8.42,8.0,0.82,0.42,0.4,2.06,2.83,3.0,12.65,25.42,21.0,263
2014,1211,Gonzaga,37.0,33,75.82,11.27,81.82,49.02,35.13,38.74,9.07,71.02,20.66,9.64,26.24,2.72,14.48,11.24,1.29,6.7,0.6,3.91,18.09,64.0,109.14,74.57,7.61,2.67,1.0,78.95,100.0,71.43,50.43,45.53,48.63,21.1,6.91,7.11,41.69,32.71,34.82,6.12,1.4,1.56,69.75,72.15,71.75,8.75,6.83,5.08,4.39,3.61,1.64,12.21,8.67,5.36,2.78,2.4,3.28,12.47,21.57,12.86,7.89,20.0,11.6,6.84,7.29,5.7,0.87,0.36,0.49,2.89,6.57,4.0,12.42,31.14,20.43,22
2014,1307,New Mexico,37.0,33,74.64,8.27,81.82,46.03,33.62,33.74,7.84,72.66,24.93,10.64,27.52,2.59,15.45,10.61,1.46,4.85,0.46,5.15,16.94,76.27,71.3,75.75,5.79,1.79,0.7,86.67,80.0,75.0,49.68,44.44,41.72,15.83,9.91,7.88,36.05,35.43,28.66,3.41,2.52,1.91,71.79,70.87,76.0,11.37,6.62,6.94,4.79,2.64,3.21,12.73,8.03,6.76,2.66,3.05,2.1,17.13,13.6,14.63,10.27,9.5,12.6,5.0,4.8,4.6,0.49,0.51,0.37,5.47,4.4,5.5,14.87,18.4,19.0,22
2014,1341,Prairie View,37.0,33,68.55,-8.73,30.3,41.1,34.31,33.86,9.5,64.62,21.88,11.85,22.3,1.88,10.48,14.39,0.73,7.09,0.49,2.61,21.91,37.2,144.75,72.0,-9.36,-0.7,1.33,20.0,25.0,80.0,38.81,44.21,45.7,19.85,9.28,5.17,31.78,38.15,35.85,5.75,2.92,0.84,60.32,64.84,71.33,6.72,10.43,4.73,3.36,6.52,1.97,6.73,11.85,3.73,2.0,1.82,1.89,5.7,21.5,12.0,7.0,34.25,12.2,6.9,7.25,7.6,0.99,0.21,0.62,1.3,4.5,4.8,10.45,52.0,19.6,319
2015,1185,E Michigan,37.0,30,68.23,2.3,56.67,41.01,33.07,31.53,9.67,71.12,24.18,10.8,24.47,2.27,10.37,12.0,0.86,8.17,0.68,4.17,19.73,51.48,118.0,70.0,2.53,-0.07,-0.17,57.14,57.14,50.0,41.78,39.39,38.4,23.84,6.89,2.34,31.47,30.87,34.0,6.6,2.25,0.83,70.47,71.53,75.0,13.29,9.57,1.32,5.87,3.97,0.97,13.37,9.8,1.3,2.28,2.47,1.34,8.1,17.71,8.5,8.95,22.43,7.5,8.71,6.86,7.0,0.97,0.31,0.93,3.76,5.57,3.5,13.76,38.14,18.0,133
2015,1194,FL Atlantic,28.0,27,62.48,-5.74,25.93,41.56,36.04,34.95,11.56,67.81,16.36,8.89,21.81,2.45,10.04,12.63,0.79,4.37,0.35,3.26,18.33,45.17,97.11,,-4.52,-1.22,0.0,27.78,22.22,,41.8,41.11,,23.71,12.33,0.0,35.73,33.65,,7.35,4.21,0.0,68.75,67.1,,7.17,9.19,0.0,4.22,4.67,0.0,9.11,12.7,0.0,2.16,2.72,,7.72,14.67,,7.44,23.0,,3.72,5.67,,0.5,0.25,,2.06,5.67,,11.83,31.33,,293
2016,1209,Georgia St,37.0,28,65.04,-0.61,50.0,43.78,35.58,34.83,7.69,69.37,21.14,8.0,22.68,2.83,11.61,11.93,0.97,6.54,0.55,2.96,19.32,43.45,127.29,61.0,-0.04,-0.5,-0.07,50.0,57.14,0.0,42.86,46.53,46.0,25.86,8.46,1.26,35.35,31.11,46.67,5.77,1.54,0.38,70.07,68.73,66.67,10.93,9.77,0.44,3.82,3.96,0.21,10.57,11.46,0.64,2.77,2.89,3.0,7.7,22.71,12.0,7.75,23.86,12.0,6.45,6.29,10.0,0.83,0.26,0.83,2.15,5.57,1.0,12.8,38.86,13.0,181
2016,1285,Montana,37.0,29,72.21,3.83,62.07,46.28,35.0,36.69,10.27,69.06,19.72,9.45,24.72,2.62,12.93,12.28,1.05,5.17,0.42,2.41,22.07,49.71,115.44,70.0,1.45,1.59,0.79,52.94,77.78,66.67,45.57,46.31,50.32,20.15,11.08,3.77,35.58,37.96,38.64,5.54,3.92,0.81,72.46,67.21,64.81,8.17,9.89,1.67,3.1,5.41,0.93,9.24,13.1,2.38,2.98,2.42,2.56,9.35,19.78,12.67,7.65,22.33,8.3,5.35,5.22,4.0,0.7,0.23,0.48,1.71,3.78,2.33,13.82,39.56,16.33,153
2018,1157,Coastal Car,35.0,29,70.45,-1.52,37.93,42.9,34.02,33.28,9.64,72.61,22.32,11.93,25.34,2.12,12.93,15.28,0.85,5.28,0.35,3.38,19.66,81.09,60.43,76.25,-0.07,-1.41,-0.03,36.36,35.71,50.0,42.72,42.26,45.49,12.92,15.91,5.19,35.37,29.82,39.74,3.96,4.16,1.52,71.52,72.95,75.61,10.57,8.71,3.03,5.28,5.31,1.34,11.48,10.24,3.62,2.18,1.93,2.69,14.64,11.07,14.75,18.45,13.36,13.3,5.36,5.14,5.5,0.29,0.39,0.42,3.64,3.29,3.0,21.91,18.14,18.75,222
2018,1309,New Orleans,37.0,28,67.25,-3.5,42.86,43.96,35.16,34.75,6.96,67.3,22.73,11.39,22.11,1.94,13.71,15.29,0.9,7.04,0.46,3.25,19.18,35.61,137.0,73.0,-2.75,-0.21,-0.54,33.33,62.5,50.0,44.61,41.24,50.55,22.84,9.88,2.44,34.65,34.11,40.0,4.2,2.34,0.42,70.78,65.63,63.01,9.13,11.15,2.44,4.18,6.64,0.57,7.0,13.5,1.61,1.68,2.03,2.81,7.5,28.38,11.0,6.44,35.0,16.0,7.94,5.5,5.0,1.23,0.16,0.31,1.72,6.25,5.0,9.33,40.75,21.5,258
2018,1388,St Mary's CA,37.0,33,76.97,12.48,84.85,51.42,36.42,40.41,10.04,77.54,17.13,7.91,25.58,3.23,15.61,9.73,1.6,4.33,0.45,2.76,15.58,77.71,75.36,78.0,8.94,3.52,0.03,94.12,90.91,40.0,50.32,53.6,50.71,18.78,12.01,5.63,41.91,37.77,40.21,5.71,2.8,1.54,78.4,75.92,78.31,8.86,5.71,2.56,4.58,2.09,1.24,13.3,8.45,3.82,2.91,4.04,3.07,16.59,15.27,13.0,9.24,10.09,10.6,5.06,4.27,2.0,0.55,0.42,0.19,3.47,2.45,1.0,14.82,16.82,15.4,35
2019,1168,CS Fullerton,37.0,31,70.13,-1.97,45.16,44.56,35.42,31.0,7.54,70.57,21.62,8.45,26.97,3.19,11.23,13.61,0.82,5.87,0.43,3.29,19.16,38.56,154.14,66.83,-1.74,0.32,-0.55,38.89,57.14,50.0,44.73,45.95,42.41,21.3,7.82,6.3,32.06,27.55,31.03,4.65,1.24,1.66,72.32,69.77,69.47,7.45,9.98,4.19,2.87,3.9,1.68,8.97,13.16,4.84,3.12,3.37,2.88,6.83,23.71,9.83,6.67,31.29,13.8,5.5,6.0,6.8,0.83,0.19,0.49,1.33,7.29,4.5,9.67,43.57,19.17,196
2019,1261,LSU,37.0,32,81.38,8.34,81.25,46.18,35.02,32.3,8.41,75.4,21.54,13.5,25.28,1.87,13.13,13.22,0.99,9.09,0.69,4.31,18.69,88.81,73.82,74.2,6.84,1.59,-0.09,93.75,81.82,40.0,46.82,44.88,47.08,17.82,11.94,5.26,32.26,31.14,34.86,4.22,2.73,1.46,75.36,75.7,74.68,11.98,7.3,2.27,7.75,4.31,1.44,13.59,7.88,3.81,1.75,1.83,2.65,14.06,11.09,14.6,13.81,11.91,14.2,9.94,8.27,8.2,0.72,0.69,0.58,4.88,3.91,3.4,17.31,20.0,20.2,16
2003,1338,Pittsburgh,37.0,30,74.6,15.77,86.67,50.22,36.01,35.83,8.53,63.6,19.44,11.3,25.37,2.24,17.77,15.1,1.18,8.07,0.53,4.1,17.97,62.35,112.71,67.33,11.33,3.13,1.3,80.0,100.0,100.0,49.55,54.79,45.28,24.62,8.18,3.22,30.4,50.39,37.04,4.78,2.86,0.89,61.38,65.69,70.37,10.72,7.02,1.7,6.53,3.47,1.3,14.83,8.3,2.23,2.27,2.39,1.72,15.9,24.43,14.67,11.55,26.14,13.0,7.85,8.57,8.3,0.68,0.33,0.64,4.0,4.71,3.33,13.8,30.0,17.67,3
2004,1131,Boston Univ,37.0,28,67.07,8.29,82.14,43.35,35.94,33.4,9.16,69.26,18.96,11.61,23.43,2.02,14.57,12.14,1.2,7.89,0.65,3.68,18.64,74.38,60.73,,5.0,3.29,0.0,84.62,80.0,,44.31,42.45,,17.84,18.1,0.0,34.6,32.14,,4.85,4.31,0.0,68.27,69.93,,7.56,11.4,0.0,5.64,5.96,0.0,11.07,12.36,0.0,1.96,2.07,,17.08,12.4,,11.62,12.6,,8.0,7.8,,0.69,0.62,,3.92,3.47,,18.62,18.67,,90
2005,1191,Evansville,37.0,28,70.93,-2.11,39.29,45.31,34.99,38.04,11.53,66.97,18.48,9.57,23.04,2.41,15.64,14.11,1.11,4.75,0.34,2.11,19.07,54.65,127.33,64.5,-0.61,-0.96,-0.54,50.0,16.67,0.0,46.35,43.26,40.57,25.88,6.95,2.17,36.71,42.96,35.71,7.85,2.92,0.76,68.18,65.9,62.22,11.33,5.74,1.41,4.61,4.11,0.86,12.5,9.0,1.54,2.71,2.19,1.79,12.0,29.0,12.0,10.55,27.17,10.5,5.1,3.5,5.0,0.48,0.13,0.48,1.8,3.17,2.0,12.9,38.0,24.0,172
2005,1268,Maryland,37.0,28,82.32,5.57,57.14,44.15,35.23,33.91,6.85,72.94,22.69,14.75,27.79,1.88,15.54,15.79,0.98,8.32,0.53,5.89,19.0,69.58,131.4,81.5,5.0,-0.36,0.93,63.16,40.0,50.0,44.58,40.77,46.51,24.08,5.94,5.21,31.89,40.48,35.59,4.47,1.48,0.91,75.86,71.77,63.73,13.36,6.51,2.82,8.36,4.07,2.32,15.29,8.79,3.71,1.83,2.16,1.6,12.95,24.4,16.75,11.58,30.4,17.5,8.74,5.4,10.0,0.75,0.18,0.57,5.53,8.0,5.0,13.53,36.8,22.75,50
2008,1103,Akron,37.0,33,71.24,7.45,69.7,44.36,33.48,38.49,11.74,70.76,21.31,11.18,20.24,1.81,13.45,12.76,1.05,7.06,0.55,2.79,19.58,66.22,83.22,68.33,6.24,0.73,0.48,72.22,66.67,66.67,45.26,41.32,46.28,18.89,8.51,6.08,42.48,32.31,34.55,7.44,2.68,1.62,72.75,75.23,59.31,10.68,6.98,3.66,5.58,3.58,2.03,10.36,6.33,3.55,1.86,1.77,1.75,13.56,14.67,11.33,11.33,16.78,11.0,7.17,7.11,6.7,0.63,0.42,0.61,1.89,4.56,2.83,17.22,24.78,18.83,75
2008,1145,Canisius,37.0,31,62.03,-11.16,19.35,39.79,35.78,33.52,12.17,64.94,16.28,12.45,22.35,1.8,11.77,16.26,0.72,5.77,0.36,4.19,20.0,44.7,99.33,67.5,-7.1,-4.1,0.03,25.0,0.0,50.0,41.04,36.08,42.62,24.18,8.89,2.7,33.7,33.85,30.43,8.06,3.38,0.73,68.24,61.43,65.38,8.27,7.12,0.88,5.55,6.19,0.71,9.61,11.29,1.45,1.73,1.82,2.05,9.45,16.0,16.0,11.0,29.22,10.5,5.75,5.56,7.0,0.52,0.19,0.67,2.45,7.89,5.0,13.75,34.0,19.5,308
2009,1393,Syracuse,37.0,34,80.97,8.06,73.53,48.75,36.22,35.36,8.46,63.99,19.11,12.74,26.82,2.11,18.18,15.18,1.2,7.65,0.5,5.09,15.68,73.55,93.5,89.0,5.65,1.41,1.0,75.0,62.5,83.33,48.77,51.09,46.1,20.85,8.5,6.87,34.51,35.34,37.98,4.98,1.71,1.78,68.92,54.59,62.57,11.12,4.1,3.89,6.5,3.35,2.88,15.24,6.85,4.74,2.34,2.04,1.64,17.0,19.13,20.83,13.7,19.0,15.0,7.5,6.63,9.5,0.55,0.35,0.63,5.5,4.25,4.83,12.7,21.13,18.33,14
2010,1201,Fresno St,37.0,32,66.34,-0.78,43.75,42.47,34.39,32.13,10.03,68.08,21.2,10.34,23.0,2.22,14.13,13.94,1.01,7.91,0.57,4.28,16.97,53.05,98.89,66.0,0.59,-1.13,-0.25,50.0,33.33,0.0,43.61,39.79,40.68,24.45,8.81,1.13,32.54,32.07,22.22,7.07,2.78,0.19,63.1,73.8,87.5,11.12,9.42,0.66,5.06,4.88,0.41,12.5,9.84,0.66,2.47,2.02,1.62,12.55,18.56,9.0,9.64,23.89,19.0,7.41,8.56,13.0,0.77,0.36,0.68,3.91,5.56,1.0,12.41,27.33,24.0,174
2010,1431,UTEP,37.0,32,75.78,11.59,81.25,47.59,35.75,34.68,8.12,67.21,20.37,9.91,26.44,2.67,14.78,13.16,1.12,8.75,0.67,3.72,19.34,75.76,74.3,78.8,7.91,2.66,1.03,88.24,80.0,60.0,47.86,45.64,50.71,18.89,11.01,5.86,33.33,38.32,32.56,4.33,2.64,1.15,66.75,66.21,70.69,11.01,5.98,3.38,5.19,3.34,1.38,13.75,8.44,4.25,2.65,2.52,3.09,17.0,11.5,13.8,13.41,12.5,13.6,9.06,8.6,8.0,0.68,0.69,0.59,4.0,3.5,3.2,17.59,20.7,22.6,33
2011,1152,Chicago St,37.0,29,65.0,-22.83,13.79,39.85,36.02,29.91,6.95,64.18,21.01,11.03,23.59,2.14,12.1,17.0,0.71,5.97,0.35,2.45,23.62,29.33,171.33,65.8,-20.17,-1.24,-1.41,11.11,16.67,20.0,37.95,46.25,39.43,21.22,8.17,6.63,30.12,34.65,23.08,4.14,1.86,0.95,67.25,64.14,59.22,6.1,11.67,3.24,2.24,6.21,2.59,5.76,13.48,4.34,2.57,2.17,1.68,6.0,31.33,11.0,4.94,52.5,17.8,5.94,4.83,7.4,1.2,0.09,0.42,0.94,6.67,2.8,9.28,67.5,22.6,340
2011,1273,Mercer,37.0,32,67.28,-1.91,43.75,41.58,33.16,32.85,9.52,68.87,24.15,10.56,21.88,2.07,11.91,13.88,0.86,7.34,0.53,2.69,21.31,56.11,86.45,68.0,-1.22,-0.44,-0.25,47.37,36.36,50.0,41.33,41.64,43.81,19.69,11.33,2.14,34.6,29.06,36.0,6.36,2.74,0.42,67.43,71.2,66.04,12.31,10.22,1.63,5.06,4.84,0.66,11.25,9.38,1.25,2.22,1.94,1.9,9.42,16.09,12.5,11.68,17.73,13.5,7.32,7.64,6.0,0.63,0.43,0.44,2.26,3.36,3.0,15.63,30.64,24.0,211
2012,1112,Arizona,37.0,34,69.47,6.79,67.65,44.1,32.94,38.01,10.67,70.3,23.45,10.09,25.47,2.52,13.53,12.47,1.08,5.62,0.45,3.5,16.79,66.94,79.3,60.67,5.18,1.94,-0.32,77.78,70.0,33.33,45.41,44.57,39.49,17.78,9.91,5.25,39.67,38.74,31.19,6.1,3.13,1.44,69.86,70.04,72.57,12.66,7.32,3.47,4.91,3.56,1.62,13.09,8.03,4.35,2.66,2.26,2.69,13.56,16.1,9.17,12.0,13.6,12.0,5.89,5.6,4.8,0.49,0.41,0.4,3.0,4.2,3.83,14.11,21.5,17.0,55
2012,1226,Idaho St,37.0,29,65.03,-8.28,27.59,41.49,35.05,34.5,9.97,69.12,19.94,10.93,19.41,1.78,11.69,14.14,0.83,6.97,0.49,2.21,19.79,48.41,88.58,,-5.48,-2.79,0.0,23.53,33.33,,41.85,41.0,,20.68,14.37,0.0,34.52,34.47,,5.67,4.29,0.0,69.66,68.59,,9.86,10.07,0.0,4.48,6.45,0.0,8.48,10.93,0.0,1.89,1.7,,8.71,15.92,,10.12,19.83,,7.24,6.58,,0.72,0.33,,1.29,3.5,,12.82,29.67,,295
2012,1306,New Hampshire,37.0,28,60.32,-2.43,42.86,39.53,34.75,33.89,12.02,61.9,18.47,10.18,23.07,2.27,9.75,13.04,0.75,5.14,0.39,2.39,18.14,51.88,76.2,45.0,-1.21,-0.57,-0.64,47.06,40.0,0.0,39.36,41.07,28.07,21.14,12.67,0.95,33.7,34.91,26.32,7.34,4.38,0.3,63.71,59.91,61.54,9.77,8.23,0.47,4.39,5.39,0.39,11.61,10.61,0.86,2.64,1.97,2.18,8.59,12.2,5.0,11.35,16.4,8.0,4.88,5.9,2.0,0.43,0.36,0.25,2.06,3.2,0.0,15.29,23.5,13.0,282
2013,1333,Oregon St,37.0,32,72.0,1.75,43.75,44.69,35.98,36.4,8.07,66.96,19.97,12.38,24.66,1.99,14.28,13.5,1.06,6.31,0.47,4.59,15.91,78.94,61.91,72.0,3.0,-1.25,0.0,56.25,27.27,40.0,46.41,42.0,45.22,18.79,11.85,5.34,38.7,32.58,37.5,4.38,2.52,1.17,66.49,65.45,70.73,10.76,5.43,3.78,6.59,3.91,1.88,14.44,6.5,3.72,2.19,1.66,1.98,16.31,11.91,13.0,13.31,12.82,15.6,6.63,5.91,6.2,0.5,0.46,0.4,5.75,3.0,4.4,17.19,13.45,17.2,127
2014,1146,Cent Arkansas,15.0,27,71.67,-10.7,22.22,43.82,36.07,36.69,9.04,59.87,18.81,10.67,22.0,2.06,12.0,14.96,0.8,7.7,0.51,4.7,21.74,51.89,111.22,,-6.22,-4.48,0.0,27.78,11.11,,44.69,42.12,,24.34,11.73,0.0,38.66,32.93,,6.25,2.79,0.0,57.63,62.37,,9.56,9.25,0.0,5.67,5.0,0.0,11.78,10.22,0.0,2.08,2.04,,9.83,16.33,,10.39,24.11,,7.61,7.89,,0.73,0.33,,4.17,5.78,,14.5,36.22,,327
2014,1154,Citadel,37.0,29,64.24,-10.86,13.79,42.18,35.16,35.68,9.23,71.21,20.45,9.07,23.55,2.6,12.66,12.66,1.0,3.9,0.31,2.9,18.69,41.89,112.88,68.67,-6.52,-3.59,-0.76,16.67,0.0,33.33,41.92,42.12,44.0,22.01,9.61,3.54,36.53,30.25,45.0,6.33,1.93,0.97,72.48,67.34,81.16,8.48,8.96,3.01,3.52,4.66,0.9,9.0,12.07,2.48,2.56,2.59,2.77,8.89,22.0,10.33,7.5,24.0,13.3,3.94,3.88,3.7,0.53,0.16,0.28,2.06,5.0,2.33,11.11,35.88,18.33,340
2014,1390,Stanford,37.0,33,73.52,4.88,63.64,46.44,34.38,37.07,8.04,70.29,23.21,9.67,25.18,2.61,11.79,11.24,1.05,5.09,0.45,4.24,18.06,72.41,76.5,71.67,4.39,0.7,-0.21,70.59,60.0,50.0,48.02,42.17,49.5,18.51,9.77,6.1,38.95,35.22,35.0,4.29,2.31,1.44,67.1,71.88,76.15,10.59,8.53,4.08,5.18,3.27,1.21,12.42,8.36,4.39,2.4,2.56,3.63,12.24,11.6,10.83,10.35,12.4,11.8,5.18,5.8,3.7,0.5,0.47,0.31,4.71,4.2,3.0,16.12,21.2,18.33,40
2016,1239,Jacksonville,37.0,28,74.82,-3.25,42.86,42.86,35.66,38.85,11.31,66.54,17.37,10.61,26.64,2.51,12.0,11.21,1.07,6.07,0.54,2.43,19.04,44.0,161.57,64.0,-3.14,0.39,-0.5,42.11,57.14,0.0,42.23,45.56,39.29,24.25,9.31,2.1,38.14,38.82,44.9,7.45,2.82,1.05,68.14,66.21,58.06,7.35,9.16,0.86,5.07,5.04,0.5,10.93,13.79,1.93,2.15,2.74,3.86,7.32,24.86,11.5,7.05,22.0,13.0,6.74,4.86,4.0,0.96,0.22,0.31,1.63,4.29,3.5,10.79,41.71,18.0,270
2017,1383,St Francis NY,37.0,30,61.73,-12.7,10.0,35.05,34.13,28.2,11.66,64.81,20.09,11.97,21.9,1.83,9.3,12.07,0.77,6.63,0.55,2.8,21.77,42.22,93.4,79.0,-7.97,-4.6,-0.13,11.11,0.0,50.0,34.93,33.93,41.8,20.14,11.23,2.75,27.65,27.69,35.19,6.75,3.89,1.03,61.8,67.02,66.07,7.78,10.31,2.0,5.03,6.0,0.93,9.1,11.0,1.8,1.81,1.83,1.93,6.83,13.5,10.5,7.06,20.7,14.0,7.17,5.7,6.5,1.02,0.28,0.46,1.94,4.6,1.5,14.39,35.3,20.5,345
